Trainee ID,Membership ID,Status,Start Date,Expiry Date
22501,4,Expired,2023-02-01,2024-02-01
22502,3,Expired,2022-12-16,2023-12-16
22503,3,Expired,2023-07-31,2024-07-31
22504,3,Expired,2023-08-26,2024-08-26
22505,5,Expired,2022-07-28,2024-07-28
22506,1,Expired,2024-01-20,2024-04-20
22507,2,Expired,2023-01-17,2023-07-17
22508,4,Expired,2022-05-09,2023-05-09
22509,1,Expired,2025-01-20,2025-04-20
22510,4,Expired,2024-04-26,2025-04-26
22511,5,Active,2024-12-04,2026-12-04
22512,1,Expired,2024-06-22,2024-09-22
22513,5,Expired,2021-08-06,2023-08-06
22514,5,Expired,2022-09-30,2024-09-30
22515,4,Expired,2023-05-27,2024-05-27
22516,4,Expired,2024-06-09,2025-06-09
22517,2,Expired,2023-05-16,2023-11-16
22518,2,Expired,2025-03-11,2025-09-11
22519,5,Active,2024-06-26,2026-06-26
22520,5,Expired,2022-09-07,2024-09-07
22521,1,Expired,2023-05-06,2023-08-06
22522,2,Expired,2022-12-10,2023-06-10
22523,3,Expired,2024-07-12,2025-07-12
22524,5,Expired,2022-10-03,2024-10-03
22525,1,Expired,2024-01-01,2024-04-01
22526,4,Expired,2023-02-23,2024-02-23
22527,5,Expired,2023-06-19,2025-06-19
22528,2,Expired,2023-12-04,2024-06-04
22529,4,Expired,2024-08-19,2025-08-19
22530,5,Expired,2022-04-29,2024-04-29
22531,5,Expired,2023-10-21,2025-10-21
22532,3,Expired,2024-07-06,2025-07-06
22533,1,Expired,2021-07-01,2021-10-01
22534,5,Active,2024-02-10,2026-02-10
22535,3,Expired,2023-06-26,2024-06-26
22536,1,Expired,2023-07-07,2023-10-07
22537,2,Expired,2023-11-18,2024-05-18
22538,4,Expired,2022-12-06,2023-12-06
22539,1,Expired,2023-06-20,2023-09-20
22540,2,Expired,2023-09-22,2024-03-22
22541,5,Expired,2022-08-29,2024-08-29
22542,4,Expired,2023-10-11,2024-10-11
22543,3,Expired,2024-01-01,2025-01-01
22544,5,Active,2023-12-02,2025-12-02
22545,3,Expired,2023-07-03,2024-07-03
22546,1,Expired,2021-09-12,2021-12-12
22547,3,Expired,2021-12-08,2022-12-08
22548,5,Expired,2022-09-27,2024-09-27
22549,5,Expired,2023-08-31,2025-08-31
22550,4,Expired,2022-03-01,2023-03-01
22551,5,Expired,2023-10-25,2025-10-25
22552,5,Expired,2022-10-23,2024-10-23
22553,3,Expired,2022-10-29,2023-10-29
22554,4,Expired,2022-10-22,2023-10-22
22555,2,Expired,2023-04-06,2023-10-06
22556,5,Active,2024-05-16,2026-05-16
22557,4,Expired,2023-12-15,2024-12-15
22558,3,Expired,2023-04-12,2024-04-12
22559,2,Expired,2022-10-24,2023-04-24
22560,3,Expired,2024-08-16,2025-08-16
22561,5,Expired,2022-12-21,2024-12-21
22562,5,Expired,2023-09-06,2025-09-06
22563,3,Active,2025-04-16,2026-04-16
22564,1,Expired,2023-01-15,2023-04-15
22565,3,Expired,2024-08-26,2025-08-26
22566,2,Expired,2023-02-04,2023-08-04
22567,1,Expired,2025-04-25,2025-07-25
22568,4,Expired,2023-10-30,2024-10-30
22569,3,Expired,2022-10-06,2023-10-06
22570,1,Expired,2022-10-22,2023-01-22
22571,1,Expired,2023-02-27,2023-05-27
22572,5,Expired,2023-11-05,2025-11-05
22573,3,Expired,2023-04-09,2024-04-09
22574,4,Expired,2022-04-25,2023-04-25
22575,5,Expired,2023-04-16,2025-04-16
22576,2,Expired,2023-05-14,2023-11-14
22577,5,Expired,2022-04-06,2024-04-06
22578,2,Expired,2024-10-19,2025-04-19
22579,2,Expired,2023-07-18,2024-01-18
22580,2,Expired,2022-09-08,2023-03-08
22581,2,Expired,2023-10-20,2024-04-20
22582,2,Expired,2023-08-10,2024-02-10
22583,4,Expired,2022-01-30,2023-01-30
22584,3,Expired,2022-06-23,2023-06-23
22585,4,Expired,2024-08-22,2025-08-22
22586,3,Expired,2024-03-18,2025-03-18
22587,3,Expired,2023-05-17,2024-05-17
22588,4,Expired,2022-10-26,2023-10-26
22589,2,Expired,2022-07-25,2023-01-25
22590,4,Expired,2022-07-21,2023-07-21
22591,5,Expired,2021-09-10,2023-09-10
22592,1,Expired,2022-03-18,2022-06-18
22593,2,Expired,2024-04-14,2024-10-14
22594,3,Expired,2023-08-24,2024-08-24
22595,2,Expired,2022-09-20,2023-03-20
22596,5,Expired,2023-09-16,2025-09-16
22597,4,Expired,2024-04-22,2025-04-22
22598,2,Expired,2023-06-14,2023-12-14
22599,3,Expired,2022-08-08,2023-08-08
22600,1,Expired,2023-04-24,2023-07-24
22601,4,Expired,2023-02-16,2024-02-16
22602,4,Expired,2023-08-09,2024-08-09
22603,3,Expired,2024-05-26,2025-05-26
22604,5,Expired,2022-03-05,2024-03-05
22605,3,Expired,2023-01-16,2024-01-16
22606,2,Expired,2023-08-27,2024-02-27
22607,2,Expired,2023-09-06,2024-03-06
22608,1,Expired,2021-12-28,2022-03-28
22609,3,Expired,2022-07-26,2023-07-26
22610,5,Expired,2023-07-16,2025-07-16
22611,2,Expired,2024-02-18,2024-08-18
22612,3,Expired,2022-04-01,2023-04-01
22613,1,Expired,2022-12-31,2023-03-31
22614,4,Expired,2022-03-03,2023-03-03
22615,4,Expired,2022-02-20,2023-02-20
22616,5,Expired,2023-07-03,2025-07-03
22617,3,Active,2025-03-15,2026-03-15
22618,5,Expired,2023-04-06,2025-04-06
22619,2,Expired,2024-08-31,2025-02-28
22620,5,Expired,2023-05-02,2025-05-02
22621,3,Expired,2022-08-08,2023-08-08
22622,5,Active,2024-03-18,2026-03-18
22623,5,Active,2023-12-11,2025-12-11
22624,4,Expired,2022-11-19,2023-11-19
22625,5,Active,2024-05-01,2026-05-01
22626,4,Expired,2023-12-16,2024-12-16
22627,3,Expired,2023-02-21,2024-02-21
22628,3,Expired,2023-08-07,2024-08-07
22629,4,Expired,2023-09-05,2024-09-05
22630,4,Expired,2023-10-18,2024-10-18
22631,5,Active,2024-05-21,2026-05-21
22632,5,Active,2023-12-07,2025-12-07
22633,2,Expired,2023-10-19,2024-04-19
22634,2,Expired,2024-08-30,2025-02-28
22635,3,Expired,2024-04-25,2025-04-25
22636,2,Expired,2023-07-21,2024-01-21
22637,1,Expired,2021-06-05,2021-09-05
22638,2,Expired,2023-04-24,2023-10-24
22639,2,Expired,2024-02-10,2024-08-10
22640,3,Expired,2022-10-16,2023-10-16
22641,4,Expired,2023-08-15,2024-08-15
22642,5,Expired,2023-09-01,2025-09-01
22643,4,Expired,2022-06-11,2023-06-11
22644,1,Expired,2022-04-17,2022-07-17
22645,5,Expired,2022-07-07,2024-07-07
22646,3,Expired,2021-08-04,2022-08-04
22647,3,Expired,2023-11-08,2024-11-08
22648,1,Expired,2022-06-21,2022-09-21
22649,4,Active,2025-01-07,2026-01-07
22650,2,Expired,2022-06-27,2022-12-27
22651,5,Expired,2023-08-02,2025-08-02
22652,4,Expired,2022-03-19,2023-03-19
22653,3,Expired,2023-08-21,2024-08-21
22654,2,Expired,2023-03-01,2023-09-01
22655,5,Expired,2023-01-09,2025-01-09
22656,5,Expired,2023-05-16,2025-05-16
22657,5,Expired,2021-12-24,2023-12-24
22658,4,Expired,2022-09-23,2023-09-23
22659,2,Expired,2022-12-10,2023-06-10
22660,3,Expired,2024-02-20,2025-02-20
22661,5,Expired,2023-08-24,2025-08-24
22662,2,Expired,2024-11-02,2025-05-02
22663,2,Expired,2022-09-21,2023-03-21
22664,3,Expired,2023-09-16,2024-09-16
22665,3,Expired,2022-12-08,2023-12-08
22666,5,Expired,2023-04-11,2025-04-11
22667,1,Expired,2023-09-16,2023-12-16
22668,2,Expired,2022-02-21,2022-08-21
22669,4,Expired,2021-10-21,2022-10-21
22670,4,Expired,2023-06-15,2024-06-15
22671,3,Expired,2023-04-14,2024-04-14
22672,4,Expired,2022-09-22,2023-09-22
22673,4,Expired,2024-04-21,2025-04-21
22674,3,Expired,2022-08-26,2023-08-26
22675,2,Expired,2022-10-02,2023-04-02
22676,5,Active,2024-06-11,2026-06-11
22677,2,Expired,2022-03-06,2022-09-06
22678,1,Expired,2023-09-22,2023-12-22
22679,1,Expired,2022-06-19,2022-09-19
22680,2,Expired,2023-02-28,2023-08-28
22681,2,Expired,2023-05-09,2023-11-09
22682,2,Expired,2024-04-30,2024-10-30
22683,4,Expired,2022-02-28,2023-02-28
22684,3,Expired,2022-11-20,2023-11-20
22685,1,Expired,2022-08-13,2022-11-13
22686,4,Expired,2023-03-22,2024-03-22
22687,4,Expired,2022-05-29,2023-05-29
22688,2,Expired,2023-01-16,2023-07-16
22689,3,Expired,2022-10-28,2023-10-28
22690,3,Expired,2023-11-07,2024-11-07
22691,5,Expired,2022-12-07,2024-12-07
22692,3,Expired,2023-10-17,2024-10-17
22693,1,Expired,2023-07-04,2023-10-04
22694,5,Expired,2022-04-08,2024-04-08
22695,3,Expired,2022-05-29,2023-05-29
22696,1,Expired,2022-06-19,2022-09-19
22697,5,Active,2024-08-11,2026-08-11
22698,1,Expired,2022-02-19,2022-05-19
22699,2,Expired,2022-11-18,2023-05-18
22700,2,Expired,2022-12-17,2023-06-17
22701,5,Active,2024-10-17,2026-10-17
22702,2,Expired,2024-09-24,2025-03-24
22703,5,Expired,2023-04-11,2025-04-11
22704,4,Expired,2023-10-10,2024-10-10
22705,1,Expired,2024-02-22,2024-05-22
22706,2,Expired,2023-02-26,2023-08-26
22707,3,Expired,2023-10-13,2024-10-13
22708,3,Expired,2022-06-10,2023-06-10
22709,1,Expired,2023-03-16,2023-06-16
22710,1,Expired,2022-08-05,2022-11-05
22711,1,Expired,2023-07-19,2023-10-19
22712,2,Expired,2022-01-29,2022-07-29
22713,4,Expired,2022-10-03,2023-10-03
22714,5,Expired,2023-10-27,2025-10-27
22715,5,Expired,2022-06-13,2024-06-13
22716,5,Expired,2023-06-08,2025-06-08
22717,5,Expired,2023-06-04,2025-06-04
22718,4,Expired,2023-11-21,2024-11-21
22719,4,Expired,2022-01-22,2023-01-22
22720,4,Expired,2023-05-07,2024-05-07
22721,2,Expired,2023-12-28,2024-06-28
22722,1,Expired,2021-11-13,2022-02-13
22723,1,Expired,2023-03-29,2023-06-29
22724,1,Expired,2023-08-23,2023-11-23
22725,4,Expired,2022-10-17,2023-10-17
22726,4,Expired,2023-03-12,2024-03-12
22727,3,Expired,2022-12-03,2023-12-03
22728,3,Expired,2022-11-25,2023-11-25
22729,2,Expired,2024-12-30,2025-06-30
22730,1,Expired,2022-11-25,2023-02-25
22731,3,Expired,2022-06-03,2023-06-03
22732,5,Expired,2023-10-29,2025-10-29
22733,2,Expired,2025-02-26,2025-08-26
22734,1,Expired,2021-07-01,2021-10-01
22735,4,Expired,2022-04-18,2023-04-18
22736,4,Expired,2023-02-20,2024-02-20
22737,4,Expired,2023-03-31,2024-03-31
22738,4,Active,2024-12-14,2025-12-14
22739,2,Expired,2023-09-09,2024-03-09
22740,1,Expired,2023-01-07,2023-04-07
22741,2,Expired,2023-10-18,2024-04-18
22742,4,Expired,2022-03-03,2023-03-03
22743,2,Expired,2025-01-01,2025-07-01
22744,3,Expired,2022-11-24,2023-11-24
22745,4,Expired,2022-01-06,2023-01-06
22746,2,Expired,2024-02-03,2024-08-03
22747,2,Expired,2022-06-26,2022-12-26
22748,3,Expired,2023-05-08,2024-05-08
22749,2,Expired,2022-12-30,2023-06-30
22750,5,Expired,2022-12-28,2024-12-28
22751,3,Expired,2023-03-24,2024-03-24
22752,3,Expired,2023-03-05,2024-03-05
22753,4,Active,2025-03-28,2026-03-28
22754,4,Expired,2022-09-12,2023-09-12
22755,2,Expired,2022-04-24,2022-10-24
22756,4,Expired,2022-08-05,2023-08-05
22757,1,Expired,2022-02-05,2022-05-05
22758,2,Expired,2023-08-16,2024-02-16
22759,5,Active,2025-01-26,2027-01-26
22760,2,Expired,2024-07-14,2025-01-14
22761,2,Expired,2022-10-20,2023-04-20
22762,4,Expired,2024-04-24,2025-04-24
22763,2,Expired,2023-04-29,2023-10-29
22764,4,Expired,2024-05-27,2025-05-27
22765,1,Expired,2022-03-15,2022-06-15
22766,3,Expired,2023-11-01,2024-11-01
22767,3,Expired,2024-02-07,2025-02-07
22768,3,Expired,2022-08-15,2023-08-15
22769,3,Expired,2024-07-01,2025-07-01
22770,4,Expired,2022-06-23,2023-06-23
22771,4,Expired,2024-07-09,2025-07-09
22772,1,Expired,2022-11-25,2023-02-25
22773,5,Expired,2023-02-02,2025-02-02
22774,3,Expired,2022-11-04,2023-11-04
22775,1,Expired,2023-06-10,2023-09-10
22776,3,Expired,2023-04-22,2024-04-22
22777,1,Expired,2022-10-03,2023-01-03
22778,4,Expired,2022-05-02,2023-05-02
22779,3,Expired,2023-08-30,2024-08-30
22780,1,Expired,2024-05-08,2024-08-08
22781,4,Expired,2024-01-28,2025-01-28
22782,3,Expired,2022-04-15,2023-04-15
22783,4,Expired,2021-06-15,2022-06-15
22784,2,Expired,2022-03-22,2022-09-22
22785,1,Expired,2023-07-24,2023-10-24
22786,3,Expired,2021-06-21,2022-06-21
22787,3,Expired,2024-01-24,2025-01-24
22788,5,Expired,2023-04-30,2025-04-30
22789,4,Expired,2023-03-28,2024-03-28
22790,3,Expired,2024-07-19,2025-07-19
22791,2,Expired,2023-06-02,2023-12-02
22792,5,Expired,2022-11-11,2024-11-11
22793,1,Expired,2024-09-18,2024-12-18
22794,4,Expired,2024-07-30,2025-07-30
22795,3,Expired,2024-09-16,2025-09-16
22796,2,Expired,2023-10-02,2024-04-02
22797,3,Expired,2022-05-04,2023-05-04
22798,4,Expired,2023-01-04,2024-01-04
22799,4,Expired,2022-06-01,2023-06-01
22800,4,Expired,2024-08-02,2025-08-02
22801,4,Expired,2022-02-04,2023-02-04
22802,2,Expired,2022-07-12,2023-01-12
22803,3,Expired,2023-04-19,2024-04-19
22804,3,Expired,2022-04-27,2023-04-27
22805,2,Expired,2022-11-30,2023-05-30
22806,1,Expired,2024-05-09,2024-08-09
22807,4,Expired,2022-06-06,2023-06-06
22808,1,Expired,2021-10-04,2022-01-04
22809,4,Active,2025-01-28,2026-01-28
22810,2,Expired,2023-10-15,2024-04-15
22811,1,Expired,2023-09-25,2023-12-25
22812,5,Active,2024-12-10,2026-12-10
22813,2,Expired,2022-10-29,2023-04-29
22814,4,Expired,2023-08-11,2024-08-11
22815,1,Expired,2023-03-03,2023-06-03
22816,4,Expired,2022-05-30,2023-05-30
22817,1,Expired,2023-09-30,2023-12-30
22818,3,Expired,2024-06-03,2025-06-03
22819,3,Expired,2021-05-31,2022-05-31
22820,4,Active,2025-02-06,2026-02-06
22821,3,Expired,2022-03-08,2023-03-08
22822,4,Expired,2024-07-25,2025-07-25
22823,3,Expired,2022-09-28,2023-09-28
22824,3,Expired,2022-12-11,2023-12-11
22825,1,Expired,2024-07-11,2024-10-11
22826,2,Expired,2022-12-26,2023-06-26
22827,4,Expired,2023-09-14,2024-09-14
22828,2,Expired,2023-01-11,2023-07-11
22829,5,Expired,2023-01-11,2025-01-11
22830,1,Expired,2022-11-09,2023-02-09
22831,5,Expired,2022-10-02,2024-10-02
22832,5,Expired,2023-04-30,2025-04-30
22833,3,Expired,2021-11-10,2022-11-10
22834,3,Expired,2022-11-23,2023-11-23
22835,3,Expired,2023-01-14,2024-01-14
22836,3,Expired,2023-11-20,2024-11-20
22837,5,Expired,2023-05-21,2025-05-21
22838,5,Expired,2022-02-14,2024-02-14
22839,5,Expired,2023-06-07,2025-06-07
22840,4,Expired,2023-05-11,2024-05-11
22841,5,Expired,2023-07-09,2025-07-09
22842,2,Expired,2023-01-25,2023-07-25
22843,3,Expired,2023-05-26,2024-05-26
22844,5,Active,2023-11-13,2025-11-13
22845,4,Expired,2022-11-06,2023-11-06
22846,3,Expired,2022-03-07,2023-03-07
22847,2,Expired,2022-08-17,2023-02-17
22848,4,Expired,2023-01-13,2024-01-13
22849,5,Active,2024-01-24,2026-01-24
22850,2,Expired,2021-11-15,2022-05-15
22851,3,Expired,2023-01-20,2024-01-20
22852,1,Expired,2025-02-22,2025-05-22
22853,1,Expired,2024-12-15,2025-03-15
22854,5,Active,2023-12-14,2025-12-14
22855,2,Expired,2022-09-12,2023-03-12
22856,5,Expired,2023-01-08,2025-01-08
22857,1,Expired,2023-11-26,2024-02-26
22858,1,Expired,2024-12-14,2025-03-14
22859,3,Expired,2023-05-21,2024-05-21
22860,4,Expired,2022-08-08,2023-08-08
22861,2,Expired,2023-07-27,2024-01-27
22862,3,Expired,2024-03-29,2025-03-29
22863,2,Expired,2022-10-08,2023-04-08
22864,2,Expired,2024-04-07,2024-10-07
22865,5,Expired,2021-08-09,2023-08-09
22866,5,Expired,2022-05-29,2024-05-29
22867,3,Expired,2024-03-30,2025-03-30
22868,2,Expired,2023-07-23,2024-01-23
22869,5,Expired,2022-06-08,2024-06-08
22870,4,Expired,2021-07-28,2022-07-28
22871,1,Expired,2023-03-23,2023-06-23
22872,3,Active,2025-03-15,2026-03-15
22873,1,Expired,2021-06-04,2021-09-04
22874,3,Expired,2022-07-18,2023-07-18
22875,5,Active,2024-09-18,2026-09-18
22876,5,Expired,2023-01-06,2025-01-06
22877,4,Expired,2022-10-18,2023-10-18
22878,4,Expired,2023-03-20,2024-03-20
22879,2,Expired,2021-10-06,2022-04-06
22880,1,Expired,2023-04-14,2023-07-14
22881,3,Expired,2022-12-28,2023-12-28
22882,4,Expired,2022-04-18,2023-04-18
22883,5,Active,2024-05-01,2026-05-01
22884,5,Expired,2021-10-08,2023-10-08
22885,1,Expired,2023-11-30,2024-02-29
22886,1,Expired,2023-06-18,2023-09-18
22887,3,Expired,2023-12-05,2024-12-05
22888,4,Expired,2024-04-12,2025-04-12
22889,4,Expired,2021-08-29,2022-08-29
22890,4,Expired,2021-06-21,2022-06-21
22891,4,Expired,2023-02-14,2024-02-14
22892,4,Expired,2024-04-02,2025-04-02
22893,1,Expired,2023-03-02,2023-06-02
22894,5,Expired,2023-03-18,2025-03-18
22895,3,Expired,2024-09-13,2025-09-13
22896,2,Expired,2021-12-11,2022-06-11
22897,3,Expired,2024-04-17,2025-04-17
22898,5,Expired,2022-03-17,2024-03-17
22899,1,Expired,2023-03-18,2023-06-18
22900,1,Expired,2022-02-14,2022-05-14
22901,4,Active,2024-12-30,2025-12-30
22902,4,Expired,2024-04-17,2025-04-17
22903,1,Expired,2024-07-04,2024-10-04
22904,4,Expired,2023-10-21,2024-10-21
22905,2,Expired,2022-11-04,2023-05-04
22906,2,Expired,2022-01-31,2022-07-31
22907,3,Active,2025-02-10,2026-02-10
22908,5,Active,2024-01-27,2026-01-27
22909,2,Expired,2023-04-14,2023-10-14
22910,1,Expired,2024-07-11,2024-10-11
22911,2,Expired,2022-06-11,2022-12-11
22912,4,Active,2025-04-16,2026-04-16
22913,1,Expired,2021-05-25,2021-08-25
22914,1,Expired,2023-01-20,2023-04-20
22915,2,Expired,2024-01-03,2024-07-03
22916,2,Expired,2025-02-23,2025-08-23
22917,1,Expired,2023-01-05,2023-04-05
22918,5,Active,2024-09-24,2026-09-24
22919,4,Expired,2023-07-03,2024-07-03
22920,5,Expired,2023-10-24,2025-10-24
22921,3,Expired,2024-04-08,2025-04-08
22922,3,Expired,2022-05-24,2023-05-24
22923,4,Expired,2024-06-16,2025-06-16
22924,1,Expired,2024-06-26,2024-09-26
22925,1,Expired,2025-01-16,2025-04-16
22926,1,Expired,2025-02-06,2025-05-06
22927,3,Expired,2023-09-16,2024-09-16
22928,2,Expired,2023-04-15,2023-10-15
22929,2,Expired,2025-03-16,2025-09-16
22930,2,Expired,2022-02-14,2022-08-14
22931,1,Expired,2024-12-04,2025-03-04
22932,5,Expired,2021-08-06,2023-08-06
22933,3,Expired,2022-04-18,2023-04-18
22934,5,Active,2024-02-09,2026-02-09
22935,3,Expired,2023-08-20,2024-08-20
22936,2,Expired,2023-01-31,2023-07-31
22937,5,Active,2023-11-29,2025-11-29
22938,3,Expired,2021-10-24,2022-10-24
22939,4,Expired,2024-08-26,2025-08-26
22940,4,Expired,2022-08-23,2023-08-23
22941,4,Expired,2023-01-06,2024-01-06
22942,2,Expired,2022-09-30,2023-03-30
22943,4,Expired,2022-05-26,2023-05-26
22944,3,Expired,2023-09-02,2024-09-02
22945,3,Expired,2023-01-05,2024-01-05
22946,5,Expired,2023-02-07,2025-02-07
22947,2,Expired,2023-08-18,2024-02-18
22948,4,Expired,2024-08-09,2025-08-09
22949,5,Expired,2022-10-05,2024-10-05
22950,3,Expired,2021-08-03,2022-08-03
22951,4,Expired,2022-10-30,2023-10-30
22952,4,Expired,2021-12-20,2022-12-20
22953,1,Expired,2023-01-23,2023-04-23
22954,5,Expired,2022-11-27,2024-11-27
22955,5,Expired,2021-08-30,2023-08-30
22956,2,Expired,2022-12-19,2023-06-19
22957,4,Expired,2022-11-27,2023-11-27
22958,4,Active,2025-05-06,2026-05-06
22959,4,Expired,2024-06-28,2025-06-28
22960,3,Expired,2023-01-26,2024-01-26
22961,5,Expired,2022-06-20,2024-06-20
22962,4,Expired,2022-09-27,2023-09-27
22963,3,Expired,2022-05-20,2023-05-20
22964,3,Expired,2022-04-19,2023-04-19
22965,3,Expired,2022-07-16,2023-07-16
22966,4,Expired,2023-05-18,2024-05-18
22967,2,Expired,2023-11-27,2024-05-27
22968,1,Expired,2023-03-09,2023-06-09
22969,5,Active,2024-08-17,2026-08-17
22970,4,Expired,2023-05-26,2024-05-26
22971,4,Expired,2023-07-15,2024-07-15
22972,5,Expired,2022-06-24,2024-06-24
22973,3,Expired,2023-05-19,2024-05-19
22974,3,Expired,2022-05-10,2023-05-10
22975,1,Expired,2021-11-22,2022-02-22
22976,2,Expired,2023-04-27,2023-10-27
22977,3,Expired,2023-04-28,2024-04-28
22978,5,Expired,2022-01-02,2024-01-02
22979,2,Expired,2023-04-03,2023-10-03
22980,4,Expired,2023-08-18,2024-08-18
22981,3,Expired,2023-06-29,2024-06-29
22982,1,Expired,2024-05-02,2024-08-02
22983,1,Expired,2022-03-26,2022-06-26
22984,3,Expired,2024-02-06,2025-02-06
22985,4,Expired,2022-11-05,2023-11-05
22986,5,Expired,2023-10-11,2025-10-11
22987,1,Expired,2022-05-17,2022-08-17
22988,5,Expired,2023-05-10,2025-05-10
22989,1,Expired,2025-02-22,2025-05-22
22990,5,Expired,2023-08-14,2025-08-14
22991,2,Expired,2024-12-22,2025-06-22
22992,3,Expired,2022-09-30,2023-09-30
22993,2,Expired,2023-10-25,2024-04-25
22994,5,Active,2025-02-23,2027-02-23
22995,1,Expired,2023-06-20,2023-09-20
22996,4,Expired,2024-01-01,2025-01-01
22997,2,Expired,2024-05-24,2024-11-24
22998,4,Expired,2023-08-21,2024-08-21
22999,4,Expired,2022-01-05,2023-01-05
23000,2,Expired,2022-10-01,2023-04-01
23001,4,Expired,2021-07-22,2022-07-22
23002,1,Expired,2023-01-13,2023-04-13
23003,1,Expired,2022-04-11,2022-07-11
23004,4,Expired,2024-08-25,2025-08-25
23005,4,Expired,2024-06-05,2025-06-05
23006,1,Expired,2023-05-18,2023-08-18
23007,1,Expired,2023-08-18,2023-11-18
23008,4,Expired,2022-07-23,2023-07-23
23009,2,Expired,2023-12-25,2024-06-25
23010,5,Expired,2023-03-10,2025-03-10
23011,2,Expired,2022-08-06,2023-02-06
23012,2,Expired,2024-06-08,2024-12-08
23013,1,Expired,2023-05-22,2023-08-22
23014,1,Expired,2022-10-05,2023-01-05
23015,4,Active,2024-12-10,2025-12-10
23016,5,Expired,2022-05-23,2024-05-23
23017,3,Expired,2022-09-13,2023-09-13
23018,5,Expired,2021-10-28,2023-10-28
23019,4,Expired,2022-05-05,2023-05-05
23020,1,Expired,2023-03-22,2023-06-22
23021,5,Expired,2023-07-10,2025-07-10
23022,1,Expired,2022-12-15,2023-03-15
23023,1,Expired,2024-04-28,2024-07-28
23024,5,Expired,2023-06-23,2025-06-23
23025,1,Expired,2022-05-18,2022-08-18
23026,1,Expired,2025-03-12,2025-06-12
23027,3,Expired,2022-03-13,2023-03-13
23028,4,Expired,2024-09-30,2025-09-30
23029,5,Expired,2023-06-29,2025-06-29
23030,5,Expired,2022-08-29,2024-08-29
23031,3,Expired,2024-08-12,2025-08-12
23032,2,Expired,2023-09-16,2024-03-16
23033,4,Expired,2023-07-28,2024-07-28
23034,1,Expired,2023-10-05,2024-01-05
23035,1,Expired,2023-04-09,2023-07-09
23036,3,Expired,2022-04-21,2023-04-21
23037,1,Expired,2024-01-01,2024-04-01
23038,4,Expired,2022-08-07,2023-08-07
23039,5,Expired,2022-09-15,2024-09-15
23040,5,Expired,2022-10-01,2024-10-01
23041,1,Expired,2023-06-27,2023-09-27
23042,4,Expired,2022-12-07,2023-12-07
23043,1,Expired,2023-08-19,2023-11-19
23044,4,Active,2024-12-08,2025-12-08
23045,4,Expired,2022-09-05,2023-09-05
23046,1,Expired,2022-09-27,2022-12-27
23047,4,Expired,2023-03-31,2024-03-31
23048,2,Expired,2022-12-19,2023-06-19
23049,3,Expired,2022-07-07,2023-07-07
23050,5,Expired,2021-07-09,2023-07-09
23051,1,Expired,2021-10-28,2022-01-28
23052,2,Expired,2022-08-23,2023-02-23
23053,1,Expired,2022-08-31,2022-11-30
23054,1,Expired,2022-09-27,2022-12-27
23055,1,Expired,2022-03-11,2022-06-11
23056,5,Active,2023-11-27,2025-11-27
23057,5,Active,2024-10-04,2026-10-04
23058,1,Expired,2022-07-11,2022-10-11
23059,2,Expired,2024-04-08,2024-10-08
23060,1,Expired,2022-01-25,2022-04-25
23061,2,Expired,2023-09-14,2024-03-14
23062,3,Expired,2023-11-04,2024-11-04
23063,1,Expired,2023-11-10,2024-02-10
23064,1,Expired,2023-03-30,2023-06-30
23065,3,Expired,2022-12-30,2023-12-30
23066,5,Active,2024-05-30,2026-05-30
23067,2,Expired,2024-10-03,2025-04-03
23068,3,Expired,2024-03-10,2025-03-10
23069,1,Expired,2023-10-27,2024-01-27
23070,3,Expired,2022-11-23,2023-11-23
23071,1,Expired,2023-06-13,2023-09-13
23072,5,Expired,2023-06-06,2025-06-06
23073,3,Expired,2022-11-04,2023-11-04
23074,4,Expired,2024-03-14,2025-03-14
23075,4,Expired,2022-07-04,2023-07-04
23076,5,Expired,2023-07-13,2025-07-13
23077,2,Expired,2023-04-21,2023-10-21
23078,4,Active,2025-01-30,2026-01-30
23079,3,Expired,2024-05-30,2025-05-30
23080,3,Expired,2023-01-13,2024-01-13
23081,5,Expired,2022-10-19,2024-10-19
23082,3,Expired,2023-02-27,2024-02-27
23083,4,Expired,2023-01-24,2024-01-24
23084,5,Active,2023-11-14,2025-11-14
23085,1,Expired,2024-10-25,2025-01-25
23086,5,Expired,2023-03-16,2025-03-16
23087,4,Expired,2021-06-30,2022-06-30
23088,4,Active,2024-11-21,2025-11-21
23089,5,Active,2025-03-28,2027-03-28
23090,1,Expired,2024-05-26,2024-08-26
23091,4,Expired,2023-05-31,2024-05-31
23092,3,Expired,2023-05-26,2024-05-26
23093,1,Expired,2023-08-12,2023-11-12
23094,1,Expired,2022-08-24,2022-11-24
23095,1,Expired,2022-10-16,2023-01-16
23096,4,Expired,2023-09-13,2024-09-13
23097,3,Expired,2022-02-05,2023-02-05
23098,3,Expired,2023-05-23,2024-05-23
23099,1,Expired,2023-12-08,2024-03-08
23100,2,Expired,2024-01-31,2024-07-31
23101,4,Expired,2023-12-22,2024-12-22
23102,1,Expired,2023-11-03,2024-02-03
23103,2,Expired,2025-02-03,2025-08-03
23104,3,Expired,2022-11-01,2023-11-01
23105,4,Expired,2022-06-21,2023-06-21
23106,1,Expired,2024-10-18,2025-01-18
23107,2,Expired,2022-02-27,2022-08-27
23108,1,Expired,2025-01-08,2025-04-08
23109,2,Expired,2023-02-06,2023-08-06
